39,-39,39,-39,39,-39,39,-39,38,-39,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-34,34,-34,34,-34,34,-34,34,-34,34,-34,34,-34,34,-34,34,-31,31,-28,28,-28,-1,0,3,0,-1,-5,-6,-7,-7,-7,-7,-8,-7,-8,-7,-6,-7,-6,-6,-4,-3,-4,-7,-7,-9,9,4,1
39,-39,39,-39,39,-39,39,-36,39,-36,39,-36,39,-36,39,-35,38,-35,38,-35,38,-35,38,-35,38,-35,38,-35,38,-32,35,-32,35,-32,35,-32,35,-32,35,-32,32,-27,32,-26,32,-26,32,-26,32,-23,-1,-4,-6,-9,-9,-6,-9,-9,-11,-8,-5,-5,-5,-2,-4,0,2,2,3,4,4,6,3,3,0,29,1,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-37,37,-34,34,-33,34,-24,25,-19,20,-19,20,-16,17,-16,-1,0,3,0,-2,-3,-5,-9,-8,-6,-8,-8,-9,-10,-9,-7,-10,-10,-13,-14,-14,-13,-13,-12,-12,23,4,1
39,-39,39,-39,39,-38,36,-38,36,-38,35,-37,35,-37,35,-37,34,-36,31,-27,31,-27,31,-27,31,-27,31,-27,31,-27,31,-27,31,-27,31,-27,28,-24,28,-24,28,-21,28,-21,28,-16,25,-13,20,-10,-1,0,1,3,5,5,9,11,10,8,10,6,6,6,7,7,9,8,7,4,4,7,8,7,12,10,1,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-35,36,-34,33,-31,32,-31,32,-31,32,-31,31,-30,26,-25,26,-25,26,-16,17,-16,17,-16,16,-15,16,-15,16,-15,-1,-4,-7,-5,-2,0,2,1,2,2,0,1,-1,0,-3,-1,-2,0,0,0,0,-1,0,0,-2,5,8,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,33,-33,33,-30,30,-30,30,-30,30,-30,30,-30,30,-30,30,-30,30,-30,29,-29,29,-29,28,-29,28,-29,28,-29,-1,0,3,0,3,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,3,2,2,1,2,2,12,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-35,35,-34,35,-31,32,-31,32,-31,32,-31,32,-31,32,-31,32,-31,32,-31,32,-31,32,-26,27,-26,27,-26,27,-26,27,-26,-1,0,-1,0,4,3,4,1,0,1,2,3,4,4,4,1,1,0,0,0,1,1,0,0,1,3,8,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-37,37,-37,37,-34,34,-33,34,-33,34,-30,31,-30,31,-30,30,-30,30,-21,30,-20,30,-17,27,-17,-1,0,-1,0,-1,1,4,6,4,1,0,0,0,0,-1,-2,-2,0,1,2,3,3,5,3,4,6,7,1
39,-39,39,-39,38,-39,38,-39,38,-39,38,-39,38,-38,37,-38,37,-38,37,-38,37,-37,37,-28,28,-28,28,-23,25,-22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,0,0,1,0,2,0,1,1,1,1,2,6,5,9,11,11,11,10,10,9,11,11,24,7,1
39,-39,39,-39,39,-38,38,-37,37,-37,37,-37,37,-37,37,-37,37,-34,34,-34,34,-31,31,-31,31,-31,31,-28,28,-28,28,-28,28,-28,28,-28,28,-28,28,-28,28,-23,23,-23,23,-23,23,-23,23,-23,-2,0,-2,0,0,0,0,0,2,0,2,3,4,0,1,0,0,1,1,3,1,5,5,4,5,4,7,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,33,-33,33,-32,33,-32,33,-29,30,-29,27,-26,27,-26,-1,0,-2,0,-1,0,2,0,0,-1,-1,-1,-3,-4,-1,1,1,1,1,0,0,0,0,-1,-4,3,8,1
39,-39,39,-39,39,-39,39,-38,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,33,-33,33,-33,33,-33,33,-32,32,-32,32,-31,32,-31,32,-31,32,-31,-2,-1,-2,0,-1,0,1,-2,1,0,1,-2,-1,-2,-4,-2,0,3,0,0,0,0,0,0,0,3,9,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-37,37,-37,37,-34,34,-34,34,-34,34,-34,34,-31,25,-22,25,-22,25,-19,22,-19,22,-19,22,-19,-1,0,4,5,6,8,7,10,10,9,6,6,9,10,9,9,6,7,4,1,1,-1,-2,-2,0,18,2,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-39,37,-39,37,-39,36,-38,33,-35,33,-35,33,-35,33,-35,33,-35,33,-35,-1,0,2,5,4,3,4,6,9,12,12,12,12,10,7,10,10,11,8,5,3,3,3,3,3,17,1,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,2,0,2,3,2,3,6,3,3,7,7,0,0,0,6,5,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-38,35,-35,32,-35,32,-35,32,-35,32,-35,32,-35,32,-35,32,-35,31,-34,30,-31,25,-26,-1,0,2,5,3,3,6,8,5,4,5,5,5,4,5,6,6,4,5,4,4,6,4,7,6,4,1,1
39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-37,35,-36,35,-36,35,-36,35,-31,32,-31,32,-31,32,-31,32,-31,32,-31,31,-28,22,-28,22,-28,-1,0,0,0,2,3,4,1,4,5,6,5,4,0,0,0,-2,0,-2,0,0,2,2,2,3,6,11,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-32,32,-32,32,-32,-1,0,1,1,0,0,0,-3,-3,-2,-2,-2,0,2,3,2,2,5,6,7,4,4,2,5,3,9,6,1
39,-39,39,-39,39,-38,39,-38,39,-38,39,-38,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,33,-32,33,-32,30,-29,30,-29,30,-29,30,-29,30,-29,29,-28,-2,0,0,-1,0,-3,-4,-3,-3,-4,-3,-3,-3,-6,-3,0,-3,0,-2,-1,-3,-4,-4,-5,-6,3,2,1
39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,2,4,3,2,1,0,1,-2,1,0,1,0,0,0,1,-2,-2,-1,0,2,2,0,0,3,9,-1
39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-37,37,-37,37,-37,34,-37,34,-37,34,-37,31,-34,22,-25,19,-25,18,-22,18,-22,18,-22,18,-22,18,-21,18,-21,18,-20,-1,0,2,4,4,4,3,0,0,0,0,0,0,0,-2,-3,-6,-4,-3,-4,0,0,1,0,1,8,9,0
39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-34,34,-34,34,-34,31,-31,31,-31,31,-31,31,-31,31,-31,31,-31,31,-22,28,-21,28,-21,28,-21,28,-21,28,-21,28,-21,-1,0,-2,-1,0,0,-2,-6,-8,-12,-11,-12,-9,-8,-8,-5,-5,-5,-4,-5,-7,-6,-6,-6,-9,13,3,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,37,-35,34,-35,34,-35,34,-35,33,-35,33,-35,33,-35,28,-32,28,-27,28,-27,28,-26,19,-17,19,-17,19,-17,18,-17,18,-17,15,-17,15,-17,-1,0,0,0,4,0,-1,0,4,3,3,3,4,3,4,4,4,4,4,5,5,3,4,3,4,4,5,0
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,34,-34,34,-31,31,-28,28,-28,27,-27,26,-26,26,-26,26,-26,-1,0,3,4,2,2,3,3,3,0,-1,-2,0,-1,-4,-7,-4,-1,-1,1,2,5,5,4,4,11,4,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,35,-36,35,-36,35,-36,35,-36,34,-35,31,-35,31,-35,31,-35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,5,3,3,2,0,0,0,0,0,-2,-2,-2,-2,0,-1,-4,-3,-4,-2,-1,0,-1,5,6,1
39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,36,-36,36,-36,36,-35,36,-32,35,-32,35,-29,32,-29,32,-29,32,-28,32,-28,32,-19,23,-18,22,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,-1,-2,-3,-2,-1,-2,-5,-5,-9,-9,-9,-9,-9,-6,-7,-6,-6,-9,-5,-5,-4,-6,9,2,1
39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-32,33,-31,32,-31,32,-31,32,-30,31,-27,28,-26,-1,0,0,-2,-3,-4,-3,-2,-1,0,1,0,0,0,2,2,1,1,2,-1,-1,1,2,0,-3,4,9,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,34,-34,34,-33,33,-33,30,-30,29,-30,-1,0,3,4,3,1,3,5,6,3,0,2,3,4,4,4,3,3,1,1,0,0,-3,-2,-1,5,4,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,32,-32,32,-31,32,-31,32,-31,32,-28,32,-23,29,0,0,0,0,0,0,0,-1,0,0,0,-1,0,3,0,0,1,2,5,3,3,4,3,3,6,5,5,2,2,3,4,5,4,5,1
39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-37,37,-37,37,-37,37,-37,34,-34,34,-34,33,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-3,-5,-3,-4,-1,2,1,2,5,2,3,1,1,2,1,2,2,2,2,0,0,3,6,5,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,37,-37,36,-34,33,-34,33,-33,33,-33,30,-30,30,-30,27,-30,27,-30,27,-30,22,-25,-2,-1,1,4,1,1,1,3,1,0,1,1,1,4,3,0,-2,-2,-5,-2,-2,-3,-2,-2,0,6,5,1
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,37,-37,37,-37,34,-34,34,-34,34,-34,34,-31,31,-31,31,-31,31,-31,31,-31,31,-31,30,-31,29,-31,29,-31,29,-31,-1,0,4,5,3,2,3,0,3,6,6,8,7,6,6,4,4,4,1,3,3,2,3,3,2,5,1,0
39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-32,32,-32,32,-32,29,-29,29,-29,28,-28,27,-28,27,-28,27,-28,27,-28,27,-28,27,-28,-1,0,0,0,-3,-2,-5,-3,-3,-6,-9,-10,-6,-7,-6,-4,-1,0,0,-3,-3,-3,-2,-3,-2,7,5,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,37,-37,37,-37,37,-34,34,-34,34,-34,34,-34,34,-34,29,-31,29,-31,29,-31,28,-28,25,-28,25,-23,-1,0,1,1,0,1,4,1,0,-1,-1,0,2,0,0,0,0,1,1,1,0,0,-1,-2,0,2,12,1
39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,32,-34,32,-34,29,-31,29,-31,29,-31,29,-31,29,-31,29,-31,29,-31,29,-31,28,-30,28,-30,28,-30,28,-30,23,-27,-1,0,3,0,-1,-1,-4,-2,-2,-1,2,1,2,3,0,1,3,6,6,8,8,7,8,8,5,15,5,0
39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-34,34,-31,31,-31,30,-31,30,-31,21,-22,18,-19,18,-19,18,-19,-1,0,0,0,2,3,2,0,0,0,4,3,4,6,6,6,3,3,3,0,-2,0,0,-1,-1,6,10,1
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,32,-32,32,-29,31,-20,22,-20,22,-20,22,-20,22,-20,22,-20,22,-20,22,-20,19,-20,-1,0,3,4,2,2,3,0,3,1,1,0,-2,-1,0,3,3,3,3,4,5,4,4,3,1,4,4,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-37,37,-37,37,-36,37,-36,37,-36,-1,0,3,4,1,-1,0,-1,0,1,0,0,-2,-2,-2,-5,-2,-2,-2,0,1,3,3,6,6,8,7,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-34,26,-34,26,-31,23,-31,23,-31,23,-31,23,-31,3,4,2,0,-2,0,-1,-2,0,2,2,0,0,0,0,0,-3,-4,-3,-4,-4,-2,-1,1,-1,5,5,1
39,-39,39,-39,39,-38,36,-38,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,35,-34,34,-34,34,-34,34,-34,31,-31,31,-31,31,-31,31,-31,-1,0,0,0,2,2,2,2,3,3,3,4,2,3,7,10,13,14,14,14,14,11,10,9,9,27,4,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,35,-35,35,-35,35,-35,35,-34,35,-34,35,-34,35,-34,35,-34,35,-34,35,-34,35,-33,35,-33,34,-30,31,-27,31,-24,31,-24,31,-23,-1,0,3,4,5,7,5,5,6,5,5,5,5,4,3,2,3,3,7,3,4,3,6,2,0,4,3,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-37,37,-34,34,-34,34,-34,34,-34,34,-34,34,-34,34,-34,34,-34,34,-34,-1,0,4,5,6,7,5,1,0,-1,-2,0,3,2,3,0,0,1,1,1,0,3,0,3,0,6,6,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-37,35,-37,35,-37,32,-32,29,-29,-1,0,2,5,4,3,4,0,1,0,1,4,1,4,6,9,9,10,7,4,4,5,4,6,5,8,1,1
39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-35,35,-35,35,-35,32,-32,32,-32,32,-32,32,-32,32,-32,32,-32,32,-32,32,-32,32,-29,29,-29,29,-29,-1,0,2,5,5,6,5,7,8,7,8,5,3,5,6,5,8,5,3,5,6,8,9,11,11,9,1,0
39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-35,35,-35,35,-35,35,-35,35,-35,32,-32,32,-32,29,-29,29,-29,29,-29,29,-28,28,-28,23,-23,23,-23,23,-23,23,-23,23,-22,22,-21,21,-21,-1,0,3,0,0,3,6,9,7,7,8,8,7,10,10,10,11,14,15,15,15,14,13,12,13,26,4,1
