39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-35,35,-34,34,-31,31,-31,31,-30,26,-25,26,-24,23,-24,23,-24,23,-24,18,-21,18,-21,0,0,0,0,0,0,-1,0,-1,0,0,0,3,0,0,0,0,0,-3,-4,-3,-5,-3,-1,-3,-3,-3,-3,-3,-1,-4,-4,-5,-3,-3,-3,4,8,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-35,35,-32,32,-32,32,-29,29,-29,29,-29,29,-29,29,-29,29,-29,29,-29,29,-29,29,-29,29,-29,29,-29,29,-29,29,-29,29,-29,29,-29,29,-29,29,-29,-1,0,3,0,-1,-2,-1,-4,-7,-4,-4,-4,-1,0,2,3,0,1,-1,0,0,0,0,0,0,0,0,0,0,-2,5,15,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,35,-35,34,-35,34,-35,34,-35,34,-35,34,-35,34,-35,34,-35,34,-35,34,-35,34,-35,-1,0,4,5,6,7,5,1,0,-1,-2,-3,0,2,3,0,0,-1,-1,0,-1,-1,-1,0,0,3,2,1,1,1,7,8,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,35,-36,35,-36,35,-36,35,-36,35,-31,35,-31,35,-31,35,-30,34,-30,31,-27,30,-27,29,-27,29,-26,26,-23,23,-23,23,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,3,4,3,1,1,-1,-1,1,4,4,4,2,0,0,1,1,3,3,3,3,2,-1,-5,-1,-1,5,6,1
39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-35,36,-35,36,-35,33,-32,33,-32,32,-32,32,-32,32,-32,23,-23,23,-23,23,-23,23,-23,20,-18,15,-15,15,-15,14,-15,14,-14,14,-14,13,-13,12,-13,12,-13,12,-13,12,-13,-1,0,0,0,-1,0,2,0,0,0,-1,-1,-1,-2,0,2,6,8,9,7,6,5,6,6,7,6,3,4,5,5,12,10,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,34,-32,31,-31,31,-31,31,-31,31,-31,30,-31,30,-30,29,-30,29,-27,29,-24,24,-24,24,-24,24,-24,15,-15,15,-15,-1,0,0,-2,-4,-5,-6,-9,-7,-7,-7,-5,-5,-6,-6,-6,-6,-3,0,0,-2,-3,-2,-2,-5,-6,-5,-5,-7,-7,7,5,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-30,30,-30,30,-30,30,-30,30,-30,-1,0,3,3,2,4,3,0,0,-3,-5,-3,0,-1,0,1,2,1,0,1,-1,-1,-4,-1,-1,-1,-3,2,-1,-1,5,10,0
39,-39,39,-39,39,-38,39,-38,39,-37,36,-34,36,-34,36,-34,36,-34,36,-33,35,-30,32,-30,32,-30,32,-30,32,-30,32,-30,32,-30,32,-30,32,-30,31,-30,28,-27,27,-27,27,-27,27,-27,27,-27,27,-22,26,0,0,0,0,0,0,0,-1,0,3,4,5,4,5,1,3,4,3,2,0,0,0,0,-3,0,-2,-4,-6,-3,-4,-4,-4,-5,-1,-2,-2,-2,12,5,1
39,-39,39,-39,39,-39,38,-38,38,-38,38,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-36,37,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,1,-2,-2,0,0,0,0,-3,0,0,-2,-3,-2,-3,-3,-4,-3,-3,-2,-3,-3,-3,-4,-1,3,6,0
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,37,-38,34,-38,34,-38,34,-38,34,-38,34,-38,29,-38,29,-38,28,-38,27,-38,24,-38,24,-37,15,-37,14,-34,9,-34,9,-34,6,-34,5,-34,0,0,0,0,0,0,-1,0,0,-1,-2,-4,-3,-6,-3,-2,-1,-1,0,-1,-1,-2,-1,-3,-3,0,1,0,0,0,-3,-2,-2,-3,-3,-1,3,4,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,24,-24,24,-24,24,-24,24,-24,24,-24,24,-24,23,-23,23,-23,23,-23,23,-23,23,-23,23,-23,-1,0,-2,-1,1,-1,-2,0,0,-2,-1,-2,-2,-2,-2,1,-1,0,-3,-2,1,0,1,1,1,4,1,2,5,8,6,12,1
39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-35,35,-35,35,-35,35,-35,35,-34,34,-34,34,-31,31,-31,31,-31,31,-30,26,-27,23,-24,23,-24,23,-24,23,-24,23,-24,23,-19,20,-14,15,-14,14,-14,14,-14,14,-14,14,-14,-2,0,0,-3,-4,-7,-7,-5,-7,-8,-8,-9,-9,-10,-11,-10,-6,-7,-6,-7,-9,-7,-9,-6,-6,-6,-5,-5,-2,-3,7,0,1
39,-39,39,-39,39,-39,39,-39,38,-39,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-34,34,-34,34,-34,34,-34,34,-34,34,-34,34,-34,34,-34,34,-31,31,-28,28,-28,28,-28,28,-28,28,-28,28,-28,28,-27,-1,0,3,0,-1,-5,-6,-7,-7,-7,-7,-8,-7,-8,-7,-6,-7,-6,-6,-4,-3,-4,-7,-7,-9,-10,-8,-6,-8,-7,9,4,1
39,-39,39,-39,39,-39,39,-36,39,-36,39,-36,39,-36,39,-35,38,-35,38,-35,38,-35,38,-35,38,-35,38,-35,38,-32,35,-32,35,-32,35,-32,35,-32,35,-32,32,-27,32,-26,32,-26,32,-26,32,-23,32,-14,32,-11,32,-10,32,-9,32,-4,-1,-4,-6,-9,-9,-6,-9,-9,-11,-8,-5,-5,-5,-2,-4,0,2,2,3,4,4,6,3,3,0,0,0,-1,-2,-2,24,2,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-37,37,-34,34,-33,34,-24,25,-19,20,-19,20,-16,17,-16,17,-16,17,-13,14,-13,14,-13,14,-13,-1,0,3,0,-2,-3,-5,-9,-8,-6,-8,-8,-9,-10,-9,-7,-10,-10,-13,-14,-14,-13,-13,-12,-12,-9,-9,-9,-9,-9,19,4,1
39,-39,39,-39,39,-38,36,-38,36,-38,35,-37,35,-37,35,-37,34,-36,31,-27,31,-27,31,-27,31,-27,31,-27,31,-27,31,-27,31,-27,31,-27,28,-24,28,-24,28,-21,28,-21,28,-16,25,-13,20,-10,20,-10,20,-10,20,-10,20,-10,20,0,-1,0,1,3,5,5,9,11,10,8,10,6,6,6,7,7,9,8,7,4,4,7,8,7,12,15,15,15,15,15,19,1,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-35,36,-34,33,-31,32,-31,32,-31,32,-31,31,-30,26,-25,26,-25,26,-16,17,-16,17,-16,16,-15,16,-15,16,-15,16,-15,16,-15,16,-15,16,-15,16,-15,-1,-4,-7,-5,-2,0,2,1,2,2,0,1,-1,0,-3,-1,-2,0,0,0,0,-1,0,0,-2,-2,-1,-5,-4,-4,6,8,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,33,-33,33,-30,30,-30,30,-30,30,-30,30,-30,30,-30,30,-30,30,-30,29,-29,29,-29,28,-29,28,-29,28,-29,28,-29,28,-29,28,-29,28,-29,28,-29,-1,0,3,0,3,2,2,0,0,1,0,2,0,0,0,0,0,2,0,2,3,2,2,1,2,3,3,2,0,-1,2,13,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-35,35,-34,35,-31,32,-31,32,-31,32,-31,32,-31,32,-31,32,-31,32,-31,32,-31,32,-26,27,-26,27,-26,27,-26,27,-26,27,-26,26,-25,25,-25,25,-25,22,-25,-1,0,-1,0,4,3,4,1,0,1,2,3,4,4,4,1,1,0,0,0,1,1,0,0,1,1,4,2,3,5,3,8,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-37,37,-37,37,-34,34,-33,34,-33,34,-30,31,-30,31,-30,30,-30,30,-21,30,-20,30,-17,27,-17,22,-17,22,-12,22,-12,22,-12,22,-12,-1,0,-1,0,-1,1,4,6,4,1,0,0,0,0,-1,-2,-2,0,1,2,3,3,5,3,4,3,3,1,0,0,5,8,1
39,-39,39,-39,38,-39,38,-39,38,-39,38,-39,38,-38,37,-38,37,-38,37,-38,37,-37,37,-28,28,-28,28,-23,25,-22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,0,0,1,0,2,0,1,1,1,1,2,6,5,9,11,11,11,10,10,9,11,11,11,7,10,13,9,25,7,1
39,-39,39,-39,39,-38,38,-37,37,-37,37,-37,37,-37,37,-37,37,-34,34,-34,34,-31,31,-31,31,-31,31,-28,28,-28,28,-28,28,-28,28,-28,28,-28,28,-28,28,-23,23,-23,23,-23,23,-23,23,-23,23,-23,23,-23,23,-23,23,-23,23,0,-2,0,-2,0,0,0,0,0,2,0,2,3,4,0,1,0,0,1,1,3,1,5,5,4,5,4,3,3,3,2,4,7,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,33,-33,33,-32,33,-32,33,-29,30,-29,27,-26,27,-26,27,-26,27,-26,27,-26,27,-26,27,-26,-1,0,-2,0,-1,0,2,0,0,-1,-1,-1,-3,-4,-1,1,1,1,1,0,0,0,0,-1,-4,-1,-4,-5,-5,-4,4,8,1
39,-39,39,-39,39,-39,39,-38,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,33,-33,33,-33,33,-33,33,-32,32,-32,32,-31,32,-31,32,-31,32,-31,32,-31,32,-31,32,-28,29,-28,29,-28,-2,-1,-2,0,-1,0,1,-2,1,0,1,-2,-1,-2,-4,-2,0,3,0,0,0,0,0,0,0,0,-2,-3,-4,-1,3,11,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-37,37,-37,37,-34,34,-34,34,-34,34,-34,34,-31,25,-22,25,-22,25,-19,22,-19,22,-19,22,-19,22,-19,22,-19,22,-19,22,-18,21,-18,-1,0,4,5,6,8,7,10,10,9,6,6,9,10,9,9,6,7,4,1,1,-1,-2,-2,0,1,1,2,0,1,17,5,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-39,37,-39,37,-39,36,-38,33,-35,33,-35,33,-35,33,-35,33,-35,33,-35,33,-35,33,-35,33,-34,32,-29,27,-29,-1,0,2,5,4,3,4,6,9,12,12,12,12,10,7,10,10,11,8,5,3,3,3,3,3,3,0,1,0,1,17,1,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,2,0,2,3,2,3,6,3,3,7,7,0,0,0,0,0,0,0,0,6,5,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-38,35,-35,32,-35,32,-35,32,-35,32,-35,32,-35,32,-35,32,-35,31,-34,30,-31,25,-26,22,-23,22,-23,22,-23,19,-20,19,-19,-1,0,2,5,3,3,6,8,5,4,5,5,5,4,5,6,6,4,5,4,4,6,4,7,6,10,10,10,11,12,9,1,1
39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-37,35,-36,35,-36,35,-36,35,-31,32,-31,32,-31,32,-31,32,-31,32,-31,31,-28,22,-28,22,-28,22,-28,22,-25,19,-25,14,-20,0,0,-1,0,0,0,2,3,4,1,4,5,6,5,4,0,0,0,-2,0,-2,0,0,2,2,2,3,3,6,6,7,10,9,11,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-32,32,-32,32,-32,32,-32,29,-27,29,-27,29,-27,29,-27,-1,0,1,1,0,0,0,-3,-3,-2,-2,-2,0,2,3,2,2,5,6,7,4,4,2,5,3,3,4,3,4,3,8,6,1
39,-39,39,-39,39,-38,39,-38,39,-38,39,-38,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,33,-32,33,-32,30,-29,30,-29,30,-29,30,-29,30,-29,29,-28,28,-27,28,-24,28,-24,28,-24,28,-24,-2,0,0,-1,0,-3,-4,-3,-3,-4,-3,-3,-3,-6,-3,0,-3,0,-2,-1,-3,-4,-4,-5,-6,-6,-3,-1,0,2,4,3,1
39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,2,4,3,2,1,0,1,-2,1,0,1,0,0,0,1,-2,-2,-1,0,2,2,0,0,2,2,0,0,0,3,12,-1
39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-37,37,-37,37,-37,34,-37,34,-37,34,-37,31,-34,22,-25,19,-25,18,-22,18,-22,18,-22,18,-22,18,-21,18,-21,18,-20,13,-20,0,0,0,0,0,0,0,0,-1,0,2,4,4,4,3,0,0,0,0,0,0,0,-2,-3,-6,-4,-3,-4,0,0,1,0,1,2,-1,0,0,0,7,10,0
39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-34,34,-34,34,-34,31,-31,31,-31,31,-31,31,-31,31,-31,31,-31,31,-22,28,-21,28,-21,28,-21,28,-21,28,-21,28,-21,28,-21,28,-21,28,-16,19,-13,19,-10,-1,0,-2,-1,0,0,-2,-6,-8,-12,-11,-12,-9,-8,-8,-5,-5,-5,-4,-5,-7,-6,-6,-6,-9,-10,-9,-10,-13,-13,15,3,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,37,-35,34,-35,34,-35,34,-35,33,-35,33,-35,33,-35,28,-32,28,-27,28,-27,28,-26,19,-17,19,-17,19,-17,18,-17,18,-17,15,-17,15,-17,14,-16,14,-16,14,-16,14,-13,11,-13,-1,0,0,0,4,0,-1,0,4,3,3,3,4,3,4,4,4,4,4,5,5,3,4,3,4,5,5,9,5,5,5,5,0
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,34,-34,34,-31,31,-28,28,-28,27,-27,26,-26,26,-26,26,-26,26,-26,26,-26,0,0,0,0,0,0,-1,0,3,4,2,2,3,3,3,0,-1,-2,0,-1,-4,-7,-4,-1,-1,1,2,5,5,4,4,4,5,5,5,7,12,4,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,35,-36,35,-36,35,-36,35,-36,34,-35,31,-35,31,-35,31,-35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,5,3,3,2,0,0,0,0,0,-2,-2,-2,-2,0,-1,-4,-3,-4,-2,-1,0,-1,0,0,0,-1,-1,4,6,1
39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,36,-36,36,-36,36,-35,36,-32,35,-32,35,-29,32,-29,32,-29,32,-28,32,-28,32,-19,23,-18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,-1,-2,-3,-2,-1,-2,-5,-5,-9,-9,-9,-9,-9,-6,-7,-6,-6,-9,-5,-5,-4,-6,-5,-2,-2,-1,-1,8,2,1
39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-32,33,-31,32,-31,32,-31,32,-30,31,-27,28,-26,28,-26,28,-25,19,-16,19,-15,16,-12,-1,0,0,-2,-3,-4,-3,-2,-1,0,1,0,0,0,2,2,1,1,2,-1,-1,1,2,0,-3,0,0,2,2,2,4,11,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,34,-34,34,-33,33,-33,30,-30,29,-30,24,-25,24,-25,15,-16,10,-13,10,-12,-1,0,3,4,3,1,3,5,6,3,0,2,3,4,4,4,3,3,1,1,0,0,-3,-2,-1,-1,-1,-1,-4,-6,9,4,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,32,-32,32,-31,32,-31,32,-31,32,-28,32,-23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,3,0,0,1,2,5,3,3,4,3,3,6,5,5,2,2,3,4,5,3,1,1,2,1,4,5,1
39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-37,37,-37,37,-37,37,-37,34,-34,34,-34,33,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-3,-5,-3,-4,-1,2,1,2,5,2,3,1,1,2,1,2,2,2,2,0,0,3,1,1,0,0,0,6,5,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,37,-37,36,-34,33,-34,33,-33,33,-33,30,-30,30,-30,27,-30,27,-30,27,-30,22,-25,22,-20,17,-20,17,-20,17,-20,17,-17,-2,-1,1,4,1,1,1,3,1,0,1,1,1,4,3,0,-2,-2,-5,-2,-2,-3,-2,-2,0,-1,-1,-3,-2,-4,6,5,1
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,37,-37,37,-37,34,-34,34,-34,34,-34,34,-31,31,-31,31,-31,31,-31,31,-31,31,-31,30,-31,29,-31,29,-31,29,-31,29,-31,29,-31,28,-30,28,-29,25,-29,-1,0,4,5,3,2,3,0,3,6,6,8,7,6,6,4,4,4,1,3,3,2,3,3,2,1,2,2,2,0,4,1,0
39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-32,32,-32,32,-32,29,-29,29,-29,28,-28,27,-28,27,-28,27,-28,27,-28,27,-28,27,-28,27,-28,24,-25,24,-25,24,-25,24,-25,-1,0,0,0,-3,-2,-5,-3,-3,-6,-9,-10,-6,-7,-6,-4,-1,0,0,-3,-3,-3,-2,-3,-2,-3,-2,-3,-6,-6,7,5,1
