39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-33,38,-33,37,-33,37,-32,28,-23,-1,0,3,4,2,2,3,3,4,7,6,8,9,8,8,9,2,1
39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,37,-37,36,-36,-2,0,2,4,5,4,8,9,8,4,2,1,2,1,2,10,1,0
39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,36,-35,33,-32,32,-29,32,-29,32,-29,32,-28,32,-28,32,-28,-1,0,0,0,-1,0,1,1,2,-1,2,3,0,0,0,2,9,1
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-37,37,-37,-1,0,4,0,0,-1,0,0,1,3,4,3,1,-1,0,4,5,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-36,37,-36,37,-36,-1,0,-1,-2,-3,-2,-4,-2,0,-2,-1,-2,-1,-4,-4,2,4,1
39,-39,39,-39,39,-38,39,-38,39,-38,39,-38,39,-38,36,-37,35,-37,35,-37,34,-28,25,-28,25,-28,25,-28,25,-27,-1,0,3,5,7,6,4,6,6,8,9,11,11,12,13,17,2,0
39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,-1,0,-1,0,0,0,3,0,0,0,0,0,-3,-4,-3,3,8,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-35,35,-32,32,-32,32,-29,29,-29,-1,0,3,0,-1,-2,-1,-4,-7,-4,-4,-4,-1,0,2,7,5,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,-1,0,4,5,6,7,5,1,0,-1,-2,-3,0,2,3,10,4,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,35,-36,35,-36,35,-36,35,-36,35,-31,35,-31,-1,0,0,-1,1,3,4,3,1,1,-1,-1,1,4,4,4,5,1
39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-35,36,-35,36,-35,33,-32,33,-32,32,-32,32,-32,32,-32,-1,0,0,0,-1,0,2,0,0,0,-1,-1,-1,-2,0,1,9,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,-1,0,0,-2,-4,-5,-6,-9,-7,-7,-7,-5,-5,-6,-6,8,3,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,-1,0,3,3,2,4,3,0,0,-3,-5,-3,0,-1,0,7,6,0
39,-39,39,-39,39,-38,39,-38,39,-37,36,-34,36,-34,36,-34,36,-34,36,-33,35,-30,32,-30,32,-30,32,-30,32,-30,-1,0,3,4,5,4,5,1,3,4,3,2,0,0,0,4,4,1
39,-39,39,-39,39,-39,38,-38,38,-38,38,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,-1,0,-1,0,1,0,1,-2,-2,0,0,0,0,-3,0,1,5,0
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,37,-38,34,-38,34,-38,34,-38,34,-38,34,-38,-1,0,0,-1,-2,-4,-3,-6,-3,-2,-1,-1,0,-1,-1,2,2,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,-1,0,-2,-1,1,-1,-2,0,0,-2,-1,-2,-2,-2,-2,1,7,1
39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-35,35,-35,35,-35,35,-35,35,-34,34,-34,34,-31,31,-31,-2,0,0,-3,-4,-7,-7,-5,-7,-8,-8,-9,-9,-10,-11,10,0,1
39,-39,39,-39,39,-39,39,-39,38,-39,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-34,-1,0,3,0,-1,-5,-6,-7,-7,-7,-7,-8,-7,-8,-7,13,4,1
39,-39,39,-39,39,-39,39,-36,39,-36,39,-36,39,-36,39,-35,38,-35,38,-35,38,-35,38,-35,38,-35,38,-35,38,-32,-1,-4,-6,-9,-9,-6,-9,-9,-11,-8,-5,-5,-5,-2,-4,7,0,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,-1,0,3,0,-2,-3,-5,-9,-8,-6,-8,-8,-9,-10,-9,17,4,1
39,-39,39,-39,39,-38,36,-38,36,-38,35,-37,35,-37,35,-37,34,-36,31,-27,31,-27,31,-27,31,-27,31,-27,31,-27,-1,0,1,3,5,5,9,11,10,8,10,6,6,6,7,12,1,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-35,36,-34,33,-31,32,-31,32,-31,-1,-4,-7,-5,-2,0,2,1,2,2,0,1,-1,0,-3,8,2,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,33,-33,33,-30,30,-30,30,-30,-1,0,3,0,3,2,2,0,0,1,0,2,0,0,0,2,8,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-35,35,-34,35,-31,32,-31,32,-31,32,-31,-1,0,-1,0,4,3,4,1,0,1,2,3,4,4,4,4,3,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-37,37,-37,37,-34,-1,0,-1,0,-1,1,4,6,4,1,0,0,0,0,-1,5,6,1
39,-39,39,-39,38,-39,38,-39,38,-39,38,-39,38,-38,37,-38,37,-38,37,-38,37,-37,37,-28,28,-28,28,-23,25,-22,-1,0,-2,0,0,1,0,2,0,1,1,1,1,2,6,3,7,1
39,-39,39,-39,39,-38,38,-37,37,-37,37,-37,37,-37,37,-37,37,-34,34,-34,34,-31,31,-31,31,-31,31,-28,28,-28,-2,0,-2,0,0,0,0,0,2,0,2,3,4,0,1,3,7,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,-1,0,-2,0,-1,0,2,0,0,-1,-1,-1,-3,-4,-1,2,6,1
39,-39,39,-39,39,-39,39,-38,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,-2,-1,-2,0,-1,0,1,-2,1,0,1,-2,-1,-2,-4,2,4,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-37,37,-37,37,-34,-1,0,4,5,6,8,7,10,10,9,6,6,9,10,9,11,1,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,-1,0,2,5,4,3,4,6,9,12,12,12,12,10,7,21,1,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,2,0,0,0,0,2,0,2,3,2,5,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-38,35,-35,-1,0,2,5,3,3,6,8,5,4,5,5,5,4,5,5,1,1
39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-37,35,-36,35,-36,-1,0,0,0,2,3,4,1,4,5,6,5,4,0,0,6,4,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,-1,0,1,1,0,0,0,-3,-3,-2,-2,-2,0,2,3,4,6,1
39,-39,39,-39,39,-38,39,-38,39,-38,39,-38,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,36,-35,-2,0,0,-1,0,-3,-4,-3,-3,-4,-3,-3,-3,-6,-3,2,2,1
39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,0,-2,0,2,4,3,2,1,0,1,-2,1,0,1,0,0,3,5,-1
39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-37,37,-37,37,-37,34,-37,34,-37,34,-37,-1,0,2,4,4,4,3,0,0,0,0,0,0,0,-2,5,8,0
39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-34,34,-34,34,-34,31,-31,31,-31,31,-31,-1,0,-2,-1,0,0,-2,-6,-8,-12,-11,-12,-9,-8,-8,20,3,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,37,-35,34,-35,34,-35,34,-35,33,-35,33,-35,33,-35,28,-32,-1,0,0,0,4,0,-1,0,4,3,3,3,4,3,4,4,5,0
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,-1,0,3,4,2,2,3,3,3,0,-1,-2,0,-1,-4,6,3,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,35,-36,35,-36,35,-36,35,-36,34,-35,31,-35,31,-35,31,-35,-1,0,2,5,3,3,2,0,0,0,0,0,-2,-2,-2,5,6,1
39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,36,-36,36,-36,36,-35,36,-32,35,-32,35,-29,32,-29,32,-29,-1,0,-2,-1,-2,-3,-2,-1,-2,-5,-5,-9,-9,-9,-9,11,2,1
39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,33,-33,-1,0,0,-2,-3,-4,-3,-2,-1,0,1,0,0,0,2,3,6,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,-1,0,3,4,3,1,3,5,6,3,0,2,3,4,4,4,2,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,-1,0,0,0,-1,0,3,0,0,1,2,5,3,3,4,4,5,1
39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-37,37,-37,37,-37,37,-37,34,-34,34,-34,33,-34,0,0,-1,0,0,-3,-5,-3,-4,-1,2,1,2,5,2,3,1,8,3,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,37,-37,-2,-1,1,4,1,1,1,3,1,0,1,1,1,4,3,3,3,1
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,37,-37,37,-37,34,-34,34,-34,34,-34,-1,0,4,5,3,2,3,0,3,6,6,8,7,6,6,7,1,0
39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-32,32,-32,-1,0,0,0,-3,-2,-5,-3,-3,-6,-9,-10,-6,-7,-6,10,3,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,37,-37,37,-37,37,-34,-1,0,1,1,0,1,4,1,0,-1,-1,0,2,0,0,2,8,1
39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,32,-34,32,-34,29,-31,29,-31,29,-31,-1,0,3,0,-1,-1,-4,-2,-2,-1,2,1,2,3,0,5,5,0
39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,-1,0,0,0,2,3,2,0,0,0,4,3,4,6,6,6,7,1
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,32,-32,-1,0,3,4,2,2,3,0,3,1,1,0,-2,-1,0,3,4,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,-1,0,3,4,1,-1,0,-1,0,1,0,0,-2,-2,-2,3,6,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,3,4,2,0,-2,0,-1,-2,0,2,2,0,0,0,0,4,3,1
39,-39,39,-39,39,-38,36,-38,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,-1,0,0,0,2,2,2,2,3,3,3,4,2,3,7,4,4,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,35,-35,35,-35,35,-35,35,-34,35,-34,35,-34,35,-34,-1,0,3,4,5,7,5,5,6,5,5,5,5,4,3,5,2,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,-1,0,4,5,6,7,5,1,0,-1,-2,0,3,2,3,8,4,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,-1,0,2,5,4,3,4,0,1,0,1,4,1,4,6,4,1,1
39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-35,35,-35,35,-35,32,-32,-1,0,2,5,5,6,5,7,8,7,8,5,3,5,6,8,1,0
39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-35,35,-35,35,-35,35,-35,35,-35,32,-32,32,-32,29,-29,29,-29,-1,0,3,0,0,3,6,9,7,7,8,8,7,10,10,15,4,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,-2,0,-2,-5,-5,-3,0,-1,-3,-2,-1,-5,-2,0,0,2,1,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,30,-30,30,-30,30,-30,30,-30,30,-27,27,-26,27,-26,27,-25,24,-25,-1,0,0,0,0,-2,-4,-2,-1,0,-1,-1,1,1,1,2,5,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,-2,0,2,0,0,-2,-4,-2,-1,-2,-2,-2,-3,-3,-2,2,2,1
39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,-1,0,-1,0,2,2,2,1,4,1,2,3,4,4,4,4,1,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-35,35,-35,35,-35,-1,0,3,0,0,0,-1,0,0,-2,-4,-2,-5,-5,-8,7,7,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,-1,0,3,0,0,0,-1,1,2,2,5,7,6,6,8,10,7,0
39,-39,39,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
39,-39,39,-39,39,-39,38,-39,38,-36,35,-36,35,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,-3,0,1,0,0,1,1,1,1,0,-1,0,2,6,0
39,-39,39,-38,39,-38,39,-38,39,-38,39,-38,39,-38,39,-38,38,-35,37,-35,37,0,0,0,0,0,0,0,0,0,-1,0,0,-2,0,0,0,1,0,0,-1,-2,-1,0,-3,1,7,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,37,-37,-1,0,-2,0,0,-2,-4,-2,-1,-2,-3,-6,-6,-6,-7,6,4,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-35,35,-32,35,-32,-1,0,0,0,0,-3,-5,-6,-3,-2,-1,-2,0,0,0,4,7,1
39,-39,39,-39,39,-36,39,-31,39,-31,39,-31,36,-31,36,-31,36,-31,36,-31,36,-31,33,-28,33,-28,33,-28,33,-28,-1,0,0,0,0,2,0,0,0,-2,0,4,4,6,4,5,5,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-38,36,-37,33,-34,33,-34,33,-34,33,-33,30,-30,30,-30,30,-30,3,0,3,0,-1,0,1,3,3,4,3,6,5,4,5,4,5,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,35,-35,32,-32,3,0,-1,-4,-5,-4,-6,-5,-1,-4,-4,-4,-4,-3,-5,5,2,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,-1,0,0,-1,1,3,4,1,4,4,4,4,3,0,-2,5,4,0
39,-39,39,-39,39,-39,39,-36,39,-36,39,-36,39,-36,39,-35,38,-35,38,-35,38,-35,38,-35,35,-35,35,-35,35,-35,-1,-4,-6,-9,-9,-6,-9,-9,-11,-8,-8,-6,-3,-3,-4,7,0,1
39,-39,39,-39,39,-39,39,-38,39,-38,39,-35,36,-35,36,-35,35,-35,32,-32,32,-32,29,-32,28,-32,27,-32,26,-32,-1,0,3,0,0,0,1,1,0,-3,-3,0,-3,-1,-2,3,5,0
39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-35,35,-35,35,-34,34,-34,34,-34,31,-31,28,-28,28,-28,-1,0,4,5,8,10,9,8,9,6,7,4,5,4,3,10,1,0
39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-35,35,-34,35,-31,35,-31,34,-31,34,-31,34,-31,34,-31,-1,0,-2,-1,1,-1,-3,-1,1,0,1,-1,-1,-2,-3,3,6,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,36,-36,33,-33,33,-33,33,-33,-1,-4,-3,-1,-2,-1,1,0,3,3,4,5,4,4,4,10,1,0
39,-39,39,-39,39,-39,39,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,-5,-4,-2,-1,-2,-2,0,0,0,0,0,0,2,2,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,37,-35,34,-34,34,-34,-1,0,4,3,4,5,4,1,0,0,0,0,0,0,2,4,7,0
39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,-2,-1,-2,0,-1,0,1,0,3,0,1,-2,-1,-2,-4,4,2,0
39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,29,-35,29,-35,29,-35,-1,0,1,3,1,1,3,5,5,6,5,6,6,6,6,6,1,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,35,-35,35,-32,-2,0,-2,-1,-2,-5,-2,-3,-3,-3,-3,0,-2,-3,0,1,0,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,-1,0,2,4,1,3,4,3,4,1,0,-1,1,3,3,4,3,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-33,33,-33,33,-33,33,-33,33,-30,30,-30,30,-30,-1,0,-2,-5,-2,-1,-2,-3,-3,-6,-5,-6,-6,-6,-6,4,2,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,3,0,-2,-5,-5,-3,-4,-3,-2,-3,-1,-1,-1,0,-1,4,2,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,36,-36,36,-36,36,-36,35,-35,-1,0,-2,-5,-8,-9,-8,-11,-8,-7,-8,-5,-8,-5,-5,9,2,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,-1,0,2,5,2,2,5,7,8,6,4,5,3,3,4,6,1,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,-3,0,-1,0,-1,0,0,0,0,0,1,3,1
39,-39,39,-39,39,-39,38,-39,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,32,-32,32,-32,32,-32,32,-32,32,-32,-1,0,3,0,0,0,-1,-1,0,1,0,0,0,0,0,1,11,0
39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,37,-37,37,-37,37,-37,37,-37,-1,0,0,0,-1,0,-2,-1,-1,-2,1,1,5,1,2,4,4,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,-1,0,4,0,1,4,2,1,2,3,2,0,1,3,3,2,1,1
39,-39,39,-39,39,-39,38,-39,38,-39,37,-39,37,-38,37,-37,34,-37,34,-34,34,-34,31,-31,31,0,0,0,0,0,-1,0,3,0,-1,-1,0,-4,-3,-4,-4,-3,-2,-3,-2,3,4,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,38,-36,38,-36,38,-36,38,-33,35,-33,35,-30,32,-30,32,-30,23,-21,-1,-4,-6,-9,-6,-5,-1,-3,-3,-2,-5,-4,-2,-1,0,5,0,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-38,33,-35,33,-35,33,-35,33,-35,32,-34,-1,0,1,1,0,1,4,1,3,3,2,3,1,3,4,2,3,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,39,-33,36,-33,36,-33,36,-33,-1,-4,-1,1,0,-3,-2,0,3,4,5,4,5,5,6,12,4,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,-1,0,2,4,2,0,0,-2,0,1,2,4,7,6,6,8,5,1
39,-39,39,-39,39,-39,39,-38,38,-38,37,-37,37,-37,37,-37,37,-34,34,-31,31,-22,22,-22,22,-22,22,-22,19,-19,-2,0,2,0,-2,0,0,0,-2,-2,-1,-2,-1,-4,-4,3,4,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,36,-36,36,-36,35,-35,32,-32,23,-23,23,-23,-1,0,2,4,7,10,9,8,9,6,5,7,6,8,8,11,1,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,36,-36,36,-33,-1,0,3,4,5,7,6,5,6,3,2,5,2,1,4,5,2,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-35,35,-35,-1,0,0,0,4,0,-1,-4,-1,-2,-1,0,1,4,1,5,5,1
39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,33,-38,33,-38,33,-38,33,-38,30,-29,21,-26,21,-26,-1,0,0,0,2,3,1,3,4,5,5,5,5,5,5,5,4,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,-1,0,0,-2,-3,0,1,3,4,5,6,5,5,2,2,9,4,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,39,-38,39,-38,39,-38,39,-38,39,-35,39,-34,-2,-1,0,0,-1,-1,-3,-6,-9,-12,-13,-14,-17,-14,-14,38,2,1
