39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,37,-37,1
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,37,-37,37,-37,34,-34,34,-34,34,-34,0
39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-32,32,-32,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,37,-37,37,-37,37,-34,1
39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,32,-34,32,-34,29,-31,29,-31,29,-31,0
39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,1
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,32,-32,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,1
39,-39,39,-39,39,-38,36,-38,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,36,-37,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,35,-35,35,-35,35,-35,35,-34,35,-34,35,-34,35,-34,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,1
39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-35,35,-35,35,-35,32,-32,0
39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-35,35,-35,35,-35,35,-35,35,-35,32,-32,32,-32,29,-29,29,-29,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,30,-30,30,-30,30,-30,30,-30,30,-27,27,-26,27,-26,27,-25,24,-25,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,1
39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-35,35,-35,35,-35,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,0
39,-39,39,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,-39,39,-39,39,-39,38,-39,38,-36,35,-36,35,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,-39,39,-38,39,-38,39,-38,39,-38,39,-38,39,-38,39,-38,38,-35,37,-35,37,0,0,0,0,0,0,0,0,0,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,37,-37,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-35,35,-32,35,-32,1
39,-39,39,-39,39,-36,39,-31,39,-31,39,-31,36,-31,36,-31,36,-31,36,-31,36,-31,33,-28,33,-28,33,-28,33,-28,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-38,36,-37,33,-34,33,-34,33,-34,33,-33,30,-30,30,-30,30,-30,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,35,-35,32,-32,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,0
39,-39,39,-39,39,-39,39,-36,39,-36,39,-36,39,-36,39,-35,38,-35,38,-35,38,-35,38,-35,35,-35,35,-35,35,-35,1
39,-39,39,-39,39,-39,39,-38,39,-38,39,-35,36,-35,36,-35,35,-35,32,-32,32,-32,29,-32,28,-32,27,-32,26,-32,0
39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-35,35,-35,35,-34,34,-34,34,-34,31,-31,28,-28,28,-28,0
39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-35,35,-34,35,-31,35,-31,34,-31,34,-31,34,-31,34,-31,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,36,-36,33,-33,33,-33,33,-33,0
39,-39,39,-39,39,-39,39,-38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,37,-35,34,-34,34,-34,0
39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,0
39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,29,-35,29,-35,29,-35,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,35,-35,35,-32,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-33,33,-33,33,-33,33,-33,33,-30,30,-30,30,-30,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,36,-36,36,-36,36,-36,35,-35,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,-39,39,-39,39,-39,38,-39,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,32,-32,32,-32,32,-32,32,-32,32,-32,0
39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,37,-37,37,-37,37,-37,37,-37,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,1
39,-39,39,-39,39,-39,38,-39,38,-39,37,-39,37,-38,37,-37,34,-37,34,-34,34,-34,31,-31,31,0,0,0,0,0,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,38,-36,38,-36,38,-36,38,-33,35,-33,35,-30,32,-30,32,-30,23,-21,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-38,33,-35,33,-35,33,-35,33,-35,32,-34,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,39,-33,36,-33,36,-33,36,-33,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,1
39,-39,39,-39,39,-39,39,-38,38,-38,37,-37,37,-37,37,-37,37,-34,34,-31,31,-22,22,-22,22,-22,22,-22,19,-19,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,36,-36,36,-36,35,-35,32,-32,23,-23,23,-23,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,36,-36,36,-33,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-35,35,-35,1
39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,33,-38,33,-38,33,-38,33,-38,30,-29,21,-26,21,-26,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,39,-38,39,-38,39,-38,39,-38,39,-35,39,-34,1
39,-39,39,-38,38,-38,38,-38,38,-37,38,-37,38,-37,38,-37,38,-37,38,-37,38,-37,38,-37,35,-34,35,-34,35,-34,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,1
39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-39,38,-36,35,-36,35,-35,0,0,0,0,0
39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-35,-1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,33,-33,33,-33,33,-33,32,-33,32,-33,32,-33,32,-30,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-36,38,-33,1
39,-39,39,-39,39,-39,39,-39,38,-38,37,-38,37,-38,37,-38,37,-38,37,-38,37,-38,37,-38,37,-38,37,-38,37,-38,0
39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-37,35,-36,34,-33,34,-33,34,-33,1
39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-35,35,-32,32,-32,32,-32,32,-32,32,-32,32,-32,32,-32,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,36,-36,35,-36,0
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-34,34,-34,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,37,-37,34,-34,34,-34,34,-34,34,-34,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,37,-37,37,-34,34,-34,34,-34,1
39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,1
39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-35,35,-35,35,-35,35,-35,35,-35,32,-35,32,-35,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,39,-38,36,-38,0
39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,36,-36,36,-33,33,-33,0
39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,36,-35,1
39,-39,39,-39,39,-39,39,-39,36,-36,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,34,-35,34,-32,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-35,35,-35,35,-35,35,-34,1
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,0
39,-39,39,-39,39,-39,39,-38,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-36,36,-36,36,-36,0
39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,32,-32,32,-32,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,35,-33,35,-32,35,-23,26,-18,26,-18,26,-18,26,-18,26,-18,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-35,35,-35,35,-35,35,-35,35,-35,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,35,-35,35,-35,35,-32,34,-31,1
39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,35,-35,35,-35,35,-32,32,-32,32,-32,32,-31,32,-31,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,35,-35,34,-35,34,-35,31,-32,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,35,-35,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,1
39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-35,35,-35,35,-32,32,-32,32,-32,32,-29,32,-29,1
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-35,35,-35,35,-34,35,-34,35,-34,35,-34,1
39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,36,-36,36,-36,36,-35,35,-30,30,-30,30,-30,30,-30,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,39,-35,38,-35,38,-35,38,-35,38,-35,38,-34,35,-34,35,-34,35,-34,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,33,-33,32,-32,29,-29,29,-29,29,-28,29,-28,29,-28,1
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,35,-35,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-37,1
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-37,37,-37,37,-37,37,-34,34,-34,34,-33,0
39,-39,39,-39,39,-39,39,-39,38,-38,29,-29,29,-29,29,-29,29,-29,26,-26,23,-23,23,-23,23,-23,23,-23,23,-23,1
39,-39,39,-39,38,-39,38,-39,38,-39,38,-36,35,-36,35,-35,35,-35,35,-34,35,-34,35,-33,32,-33,32,-30,32,-30,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-36,36,-36,36,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,0
39,-39,39,-39,39,-39,39,-39,39,-38,38,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,37,-37,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,36,-36,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-37,38,-37,37,-37,32,-34,0
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,36,-36,36,-36,36,-36,36,-36,35,-35,34,-34,31,-31,31,-31,-1
39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,38,-35,38,-35,0
39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-37,1
39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,33,-35,33,-35,0
39,-39,39,-39,39,-39,39,-39,38,-38,38,-38,38,-38,38,-38,38,-38,38,-38,38,-35,35,-35,35,-35,32,-32,32,-32,1
39,-39,39,-39,39,-39,39,-39,39,-38,38,-38,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,0
39,-39,39,-39,39,-39,38,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,1
39,-39,39,-38,38,-38,38,-38,38,-38,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,35,-35,1
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
